,Unnamed: 0,ID,LIMIT_BAL,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,longest_unpaid_streak,total_bill,total_paid,avg_pay_ratio
1031,29197,29198,10000.0,2,2,24,0,0,0,0,0,-2,7521.0,8519.0,8142.0,8235.0,0.0,0.0,1145.0,1148.0,1021.0,0.0,0.0,0.0,0,0,32417.0,3314.0,0.4798771488005384
1032,9555,9556,240000.0,4,2,29,0,0,0,0,0,0,219419.0,151914.0,159320.0,148705.0,134563.0,195628.0,7000.0,10082.0,8095.0,7015.0,67006.0,7026.0,0,0,1009549.0,106224.0,0.11168918623236705
1033,6946,6947,220000.0,2,1,37,2,0,-1,-1,0,0,2345.0,2572.0,15.0,947.0,631.0,715.0,1007.0,16.0,1578.0,0.0,400.0,1.0,1,2,7225.0,3002.0,0.7367892019583618
1034,5394,5395,70000.0,1,2,29,-1,-1,0,-1,2,-1,2343.0,14336.0,13155.0,3929.0,1953.0,967.0,15000.0,4000.0,4000.0,0.0,1000.0,1000.0,0,2,36683.0,25000.0,0.6805161556624044
1035,19069,19070,30000.0,3,1,35,2,2,2,2,2,2,26088.0,27160.0,26444.0,28694.0,27936.0,29930.0,1800.0,0.0,3000.0,0.0,2600.0,0.0,1,2,166252.0,7400.0,0.051538953654680586
1036,1737,1738,380000.0,1,2,41,0,0,2,0,0,0,350341.0,357703.0,344460.0,347754.0,334891.0,340728.0,28400.0,0.0,12800.0,12500.0,12500.0,12000.0,0,2,2075877.0,78200.0,0.03804296728881145
1037,2949,2950,60000.0,2,1,46,0,0,0,0,0,0,60987.0,60832.0,50469.0,40564.0,40601.0,40467.0,2145.0,1612.0,1404.0,1442.0,1445.0,1389.0,0,0,293920.0,9437.0,0.03460757830264388
1038,26103,26104,220000.0,3,2,39,0,0,0,0,0,0,209596.0,160515.0,141917.0,144811.0,147685.0,150780.0,6888.0,5155.0,5258.0,5284.0,5473.0,5505.0,0,0,955304.0,33563.0,0.03752441869615032
1039,4934,4935,30000.0,1,1,22,2,2,0,0,0,0,26505.0,25799.0,26762.0,24956.0,25654.0,26177.0,0.0,1710.0,1000.0,1100.0,1100.0,1000.0,0,2,155853.0,5910.0,0.03777340389971047
1040,20868,20869,50000.0,3,1,46,1,2,0,0,2,0,35556.0,34685.0,36121.0,38135.0,37416.0,38503.0,0.0,2000.0,2800.0,0.0,1500.0,2500.0,0,2,220416.0,8800.0,0.033550164061775654
1041,2370,2371,210000.0,2,2,28,0,0,0,0,0,0,187992.0,193623.0,187501.0,167142.0,170910.0,174336.0,8500.0,8600.0,6500.0,6500.0,6300.0,7900.0,0,0,1081504.0,44300.0,0.04056481616323939
1042,7877,7878,500000.0,1,1,36,0,0,0,0,0,0,251931.0,301458.0,234316.0,199360.0,163408.0,186618.0,101458.0,10009.0,20071.0,20000.0,35565.0,18000.0,0,0,1337091.0,205103.0,0.15858402998066407
1043,26580,26581,360000.0,3,3,58,0,0,0,-2,-2,-2,35673.0,35817.0,-1.0,-1.0,-1.0,-1.0,1179.0,0.0,0.0,0.0,0.0,139.0,0,0,71486.0,1318.0,0.006583465951922271
1044,29766,29767,20000.0,3,2,37,0,0,2,2,-2,-2,18623.0,21501.0,20650.0,0.0,0.0,0.0,3501.0,0.0,0.0,0.0,0.0,0.0,0,2,60774.0,3501.0,0.6325659271661783
1045,3364,3365,140000.0,2,1,28,-1,-1,-1,2,-1,-1,6007.0,7332.0,7983.0,3277.0,2964.0,4791.0,7340.0,7983.0,0.0,2964.0,4800.0,2353.0,1,2,32354.0,25440.0,0.8005939259406532
1046,316,317,110000.0,2,2,36,0,0,0,0,0,0,47819.0,48947.0,50330.0,50894.0,52175.0,53652.0,2200.0,2500.0,2000.0,2100.0,2500.0,2200.0,0,0,303817.0,13500.0,0.04415236972222027
1047,25150,25151,70000.0,2,1,46,0,0,0,0,0,0,70349.0,70068.0,71318.0,59665.0,29510.0,26738.0,2600.0,3700.0,2600.0,1200.0,1200.0,1000.0,0,0,327648.0,12300.0,0.04362157704884217
1048,17697,17698,60000.0,2,1,41,2,0,0,2,0,0,56483.0,55643.0,54941.0,50291.0,35829.0,36602.0,2203.0,4687.0,11.0,1500.0,1500.0,2000.0,1,2,289789.0,11901.0,0.041593400123704286
1049,1853,1854,200000.0,1,2,27,-1,-1,-1,-1,-1,-1,16093.0,11163.0,11657.0,9423.0,9726.0,11070.0,11197.0,11657.0,9423.0,9726.0,11070.0,7976.0,0,-1,69132.0,61049.0,1.0006091552450058
1050,7865,7866,50000.0,2,2,26,0,0,0,0,2,0,37862.0,17545.0,18537.0,19941.0,19500.0,18921.0,1304.0,1296.0,1700.0,2.0,800.0,1000.0,0,2,132306.0,6102.0,0.05437450279385596
1051,3445,3446,80000.0,3,3,31,0,0,0,-1,-1,-1,5154.0,5390.0,6276.0,1322.0,500.0,175.0,1124.0,1010.0,1322.0,500.0,175.0,1331.0,0,0,18817.0,5462.0,0.67389297036388
1052,1182,1183,90000.0,2,1,55,2,2,0,0,0,0,81998.0,83674.0,80890.0,31565.0,33049.0,22694.0,4003.0,3000.0,3000.0,3000.0,2000.0,2000.0,1,2,333870.0,17003.0,0.07177462671087434
1053,6536,6537,50000.0,2,1,29,0,0,0,0,0,0,98492.0,50095.0,49057.0,17426.0,17789.0,18003.0,2477.0,2409.0,769.0,792.0,659.0,631.0,0,0,250862.0,7737.0,0.04476171237772313
1054,25460,25461,30000.0,1,1,23,2,0,0,0,0,0,25665.0,26669.0,28080.0,28836.0,28812.0,29400.0,1433.0,1844.0,1600.0,576.0,588.0,600.0,1,2,167462.0,6641.0,0.042976036399079064
1055,27569,27570,340000.0,2,1,53,0,0,0,0,0,0,342617.0,346067.0,350031.0,304706.0,250216.0,253526.0,12604.0,14000.0,11000.0,9000.0,10000.0,30000.0,1,0,1847163.0,86604.0,0.03758602636424471
1056,8755,8756,190000.0,1,1,39,1,-2,-2,-2,-2,-2,-2.0,-2.0,-472.0,-472.0,-472.0,-472.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1892.0,0.0,0.0
1057,23127,23128,170000.0,2,1,29,0,0,0,0,0,0,79091.0,62575.0,63317.0,63903.0,43505.0,43995.0,2235.0,2493.0,2585.0,1683.0,1901.0,2111.0,0,0,356386.0,13008.0,0.039487410135594134
1058,7226,7227,130000.0,1,1,45,0,0,0,0,0,0,58180.0,59134.0,61156.0,62377.0,63832.0,65099.0,2886.0,2908.0,2129.0,2354.0,2366.0,2291.0,0,0,369778.0,14934.0,0.040741761238513155
1059,16585,16586,470000.0,1,2,27,0,0,0,0,0,0,213495.0,183680.0,153743.0,146971.0,127546.0,129998.0,10005.0,9001.0,8001.0,5001.0,5001.0,6145.0,0,0,955433.0,43154.0,0.049026800388888146
1060,26571,26572,250000.0,3,1,53,1,-1,-1,-1,-1,-1,-13.0,3823.0,839.0,0.0,1762.0,0.0,3836.0,839.0,0.0,1762.0,0.0,0.0,0,1,6411.0,6437.0,1.0006800941668845
1061,17031,17032,50000.0,3,2,23,2,2,2,2,2,2,41740.0,42755.0,43878.0,42877.0,45701.0,46720.0,2000.0,2100.0,0.0,3850.0,1900.0,1600.0,1,2,263671.0,11450.0,0.043909834279384635
1062,14979,14980,50000.0,2,2,55,2,0,0,0,0,0,21133.0,21793.0,19641.0,15848.0,16026.0,16359.0,1325.0,1506.0,713.0,582.0,600.0,607.0,1,2,110800.0,5333.0,0.05109172573131245
1063,20900,20901,200000.0,1,2,28,0,0,0,0,0,0,87390.0,115312.0,142912.0,161874.0,176431.0,180153.0,30002.0,30002.0,21876.0,16433.0,5661.0,5349.0,0,0,864072.0,109323.0,0.14596422507018084
1064,460,461,180000.0,2,1,38,0,0,0,0,0,0,152510.0,151651.0,159019.0,123022.0,126075.0,126219.0,5657.0,10372.0,5000.0,5000.0,5000.0,5000.0,0,0,838496.0,36029.0,0.04448868441542587
1065,10995,10996,500000.0,2,2,27,0,0,0,0,0,0,196931.0,138247.0,96888.0,16476.0,12534.0,394163.0,5188.0,3417.0,3000.0,1276.0,388071.0,11700.0,0,0,855239.0,412652.0,0.26824503017671114
1066,23217,23218,50000.0,3,1,45,0,0,0,0,0,0,48169.0,48163.0,49302.0,16522.0,15175.0,16371.0,2400.0,2500.0,1318.0,700.0,1600.0,600.0,0,0,193702.0,9118.0,0.06483467760757645
1067,16243,16244,80000.0,2,2,56,0,0,2,0,0,2,57730.0,64934.0,63325.0,67711.0,71984.0,73672.0,8198.0,0.0,5487.0,5429.0,3000.0,2621.0,1,2,399356.0,24735.0,0.06468548392857923
1068,22170,22171,100000.0,1,2,28,0,0,0,0,0,0,29086.0,19091.0,17916.0,12233.0,6741.0,-24.0,1400.0,1506.0,1209.0,0.0,0.0,0.0,0,0,85043.0,4115.0,0.051244591334997945
1069,22295,22296,130000.0,2,1,29,0,0,0,0,0,0,130927.0,133658.0,132026.0,122804.0,121663.0,122032.0,7000.0,5306.0,5000.0,5000.0,6000.0,10000.0,0,0,763110.0,38306.0,0.04470827465888081
1070,29434,29435,180000.0,1,2,28,0,-1,-1,0,-1,-1,9796.0,500.0,3866.0,6019.0,7602.0,7622.0,500.0,3866.0,3300.0,7602.0,7622.0,0.0,0,0,35405.0,22890.0,0.9096527662402393
1071,6034,6035,200000.0,2,1,36,-1,-1,-1,0,-1,-1,473.0,4511.0,5122.0,1936.0,1771.0,0.0,4528.0,5122.0,0.0,1771.0,0.0,604.0,1,0,13813.0,12025.0,0.8007537131456439
1072,10259,10260,100000.0,1,2,25,-1,-1,-1,-1,-1,-1,9424.0,1259.0,586.0,3195.0,3732.0,42605.0,1259.0,586.0,3195.0,3732.0,42605.0,30583.0,0,-1,60801.0,81960.0,1.0
1073,23513,23514,240000.0,1,1,30,0,0,0,0,0,0,236823.0,241067.0,240998.0,244836.0,233036.0,237938.0,10279.0,10500.0,10581.0,8000.0,8500.0,9400.0,0,0,1434698.0,57260.0,0.039895631984871824
1074,14018,14019,50000.0,2,1,30,0,0,0,0,0,0,14040.0,14903.0,7288.0,6662.0,4920.0,6060.0,1152.0,1032.0,166.0,149.0,2000.0,68.0,0,0,53873.0,4567.0,0.1208275010663828
1075,25703,25704,20000.0,1,2,29,1,-1,-1,-1,-1,-1,0.0,2494.0,3967.0,1364.0,600.0,0.0,2494.0,3967.0,1370.0,600.0,0.0,0.0,0,1,8425.0,8431.0,1.0008797653958943
1076,25643,25644,300000.0,2,2,42,-2,-2,-1,0,0,0,-904.0,1096.0,928.0,2264.0,3090.0,5056.0,2000.0,1072.0,1500.0,1000.0,2000.0,1000.0,0,0,11530.0,8572.0,0.8723456634750013
1077,13674,13675,30000.0,2,2,35,1,3,2,2,2,2,14320.0,13808.0,13289.0,14068.0,14596.0,14212.0,0.0,0.0,1000.0,900.0,0.0,1431.0,1,3,84293.0,3331.0,0.026548807721147406
1078,8385,8386,240000.0,1,1,47,1,-2,-2,-1,0,0,-40.0,-40.0,-40.0,1160.0,1160.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0,1,2200.0,1200.0,0.4068965517241379
1079,27795,27796,160000.0,3,2,26,0,0,2,-1,-1,-1,19542.0,24035.0,17561.0,17094.0,4353.0,4906.0,10000.0,0.0,17098.0,4353.0,2500.0,0.0,0,2,87491.0,33951.0,0.5851748037708161
1080,22963,22964,250000.0,2,2,36,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,3160.0,396.0,396.0,396.0,396.0,3160.0,396.0,396.0,396.0,0,-1,5140.0,5140.0,1.0
1081,17442,17443,110000.0,2,1,39,0,0,0,0,0,0,132062.0,126641.0,120209.0,112912.0,85884.0,87764.0,5000.0,5000.0,3600.0,3200.0,4000.0,3000.0,0,0,665472.0,23800.0,0.03915909556504888
1082,18683,18684,200000.0,1,2,27,1,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,3012.0,3021.0,0.0,0.0,0.0,3012.0,9.0,363.0,0,1,6033.0,3384.0,0.8005958291956305
1083,630,631,100000.0,3,2,49,-1,-1,-2,-2,-2,-2,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,1440.0,0.0,1.0
1084,26781,26782,70000.0,1,2,27,0,0,2,4,3,3,51923.0,55699.0,61285.0,59727.0,60669.0,59442.0,5265.0,7064.0,0.0,2500.0,0.0,0.0,1,4,348745.0,14829.0,0.050199577405984575
1085,12955,12956,280000.0,1,2,62,2,2,2,2,2,2,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,15000.0,0.0,0.0
1086,10427,10428,100000.0,2,1,49,-2,-2,-2,-2,-2,-2,1261.0,1261.0,1261.0,390.0,390.0,390.0,1261.0,1261.0,390.0,390.0,390.0,0.0,0,-2,4953.0,3692.0,1.0
1087,6063,6064,320000.0,1,2,33,-2,-2,-2,-2,-2,-1,-347.0,-347.0,-347.0,-347.0,-347.0,13694.0,0.0,0.0,0.0,0.0,14041.0,1613.0,0,-1,11959.0,15654.0,0.20506791295457866
1088,24215,24216,270000.0,1,2,29,-1,-1,0,0,0,0,1576.0,199973.0,192008.0,166364.0,141918.0,141984.0,199973.0,8000.0,7800.0,5000.0,5500.0,5000.0,0,0,843823.0,231273.0,0.23250368914823194
1089,23190,23191,340000.0,1,1,36,0,0,0,0,0,0,183898.0,185268.0,326074.0,276519.0,251815.0,218706.0,60075.0,160444.0,10143.0,7190.0,6283.0,5208.0,0,0,1442280.0,249343.0,0.1820539207059311
1090,18454,18455,50000.0,3,1,26,2,2,2,0,0,0,50002.0,51190.0,47959.0,49099.0,28540.0,29114.0,2330.0,0.0,2470.0,1215.0,1231.0,1000.0,1,2,255904.0,8246.0,0.036135423731865124
1091,15008,15009,30000.0,3,1,43,1,3,2,2,2,2,22494.0,21845.0,21207.0,23491.0,22818.0,24321.0,0.0,0.0,2645.0,0.0,2029.0,1027.0,1,3,136176.0,5701.0,0.03920443189169738
1092,19384,19385,350000.0,1,2,41,0,0,0,0,0,0,122017.0,121505.0,119522.0,119947.0,117328.0,118400.0,6000.0,5900.0,5800.0,4100.0,4500.0,5000.0,0,0,718719.0,31300.0,0.04401003960354346
1093,17383,17384,340000.0,2,1,40,0,0,0,0,0,0,244451.0,230907.0,228760.0,229404.0,161551.0,164936.0,10000.0,10000.0,7100.0,5800.0,5915.0,6100.0,0,0,1260009.0,44915.0,0.03794711011780321
1094,7706,7707,20000.0,1,2,25,-2,-2,-2,-2,-2,-2,85.0,1347.0,3969.0,1855.0,3569.0,3823.0,1377.0,4122.0,1865.0,3611.0,3823.0,19386.0,0,-2,14648.0,34184.0,1.0155958611155111
1095,29626,29627,50000.0,2,2,42,0,0,0,0,0,0,49165.0,46466.0,47145.0,47658.0,48209.0,48579.0,1800.0,1814.0,1717.0,1658.0,1858.0,2000.0,0,0,287222.0,10847.0,0.03717629361042126
1096,19252,19253,280000.0,1,2,30,0,0,0,0,0,0,36269.0,39229.0,48190.0,48758.0,49219.0,58412.0,10300.0,10018.0,10026.0,5000.0,10000.0,2401.0,0,0,280077.0,47745.0,0.18977171862169612
1097,7213,7214,140000.0,1,2,32,-1,-1,2,2,2,-1,9556.0,6434.0,5413.0,5841.0,5215.0,8671.0,3000.0,0.0,5000.0,0.0,8671.0,7000.0,0,2,41130.0,23671.0,0.46445814605116614
1098,7959,7960,50000.0,2,1,58,1,2,2,2,2,2,32113.0,31319.0,33688.0,32849.0,34950.0,35658.0,0.0,3200.0,0.0,2795.0,1431.0,0.0,0,2,200577.0,7426.0,0.043018389648789165
1099,27983,27984,60000.0,1,2,28,0,0,2,0,0,0,6393.0,10540.0,10232.0,11237.0,11427.0,20973.0,4278.0,0.0,1483.0,673.0,10000.0,11540.0,1,2,70802.0,27974.0,0.2147112373420398
1100,28866,28867,310000.0,1,1,35,-1,-1,-1,-1,-1,-1,1815.0,3689.0,20524.0,7986.0,1100.0,9622.0,3689.0,20658.0,7986.0,1100.0,9622.0,0.0,0,-1,44736.0,43055.0,1.0013057883453518
1101,12128,12129,50000.0,2,3,46,0,0,0,0,0,0,49776.0,50405.0,49099.0,19125.0,18504.0,19197.0,2056.0,1300.0,669.0,671.0,1000.0,684.0,1,0,206106.0,6380.0,0.03812020327877667
1102,26510,26511,10000.0,3,1,51,0,0,2,0,0,2,4416.0,6733.0,6480.0,7495.0,8735.0,8453.0,2400.0,0.0,1131.0,1371.0,0.0,1794.0,0,2,42312.0,6696.0,0.1328617339578593
1103,7244,7245,200000.0,2,1,52,-1,-1,2,-1,-1,2,316.0,632.0,316.0,782.0,782.0,316.0,632.0,0.0,782.0,316.0,0.0,632.0,1,2,3144.0,2362.0,0.48081841432225064
1104,7503,7504,30000.0,2,2,23,2,2,2,0,0,2,21034.0,27321.0,26589.0,27050.0,29446.0,28825.0,7000.0,0.0,1200.0,3000.0,0.0,2000.0,1,2,160265.0,13200.0,0.08049137428947518
1105,948,949,470000.0,2,2,33,0,0,0,0,0,0,190258.0,181207.0,120318.0,129281.0,113437.0,164377.0,40012.0,10020.0,40069.0,25005.0,100000.0,51305.0,0,0,898878.0,266411.0,0.28856263315697983
1106,24401,24402,150000.0,1,2,36,-1,-1,-1,-1,-1,0,5856.0,2629.0,99.0,45.0,2928.0,519.0,4914.0,99.0,45.0,2982.0,0.0,993.0,0,0,12076.0,9033.0,0.9775188783368357
1107,12835,12836,120000.0,4,1,39,2,0,0,0,0,-1,114647.0,114645.0,72188.0,42840.0,19860.0,390.0,5000.0,10000.0,4000.0,5000.0,390.0,780.0,1,2,364570.0,25170.0,0.30545461779277
1108,27069,27070,150000.0,1,2,35,0,0,0,0,0,0,150359.0,147471.0,151713.0,130107.0,78623.0,79743.0,15000.0,20000.0,5000.0,2000.0,7000.0,15000.0,0,0,738016.0,64000.0,0.07703850579257888
1109,2847,2848,180000.0,2,2,25,0,0,0,0,0,0,141836.0,140792.0,144021.0,146539.0,149286.0,151900.0,5124.0,6000.0,5300.0,5500.0,5500.0,6000.0,0,0,874374.0,33424.0,0.037454523383981364
1110,28880,28881,220000.0,1,1,49,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,4488.0,540.0,0.0,0.0,0.0,4488.0,540.0,0.0,1,-2,5028.0,5028.0,1.0
1111,20235,20236,200000.0,3,1,54,-1,2,-1,-1,-1,-1,2841.0,1709.0,1312.0,2404.0,3786.0,1916.0,0.0,1312.0,2404.0,3786.0,1916.0,2299.0,0,2,13968.0,11717.0,0.8
1112,14903,14904,220000.0,3,1,32,-1,0,0,0,0,0,8178.0,9509.0,9110.0,6401.0,7084.0,5625.0,9140.0,9046.0,6007.0,5030.0,5019.0,5018.0,0,0,45907.0,39260.0,0.8989868027524759
1113,21684,21685,90000.0,2,2,24,0,0,0,0,0,0,14329.0,14520.0,14747.0,4753.0,5152.0,4664.0,3000.0,1240.0,1220.0,1000.0,500.0,800.0,0,0,58165.0,7760.0,0.16973599119514235
1114,17208,17209,50000.0,2,1,28,1,2,2,2,0,0,38612.0,37509.0,15377.0,12590.0,11209.0,7448.0,0.0,5000.0,0.0,3023.0,5000.0,4000.0,0,2,122745.0,17023.0,0.25323522212233646
1115,298,299,280000.0,1,1,36,0,0,0,0,0,0,58983.0,60788.0,63225.0,29701.0,30172.0,30771.0,2755.0,3463.0,1300.0,1100.0,1100.0,2000.0,0,0,273640.0,11718.0,0.04321384796342894
1116,28,29,50000.0,3,1,47,-1,-1,-1,-1,-1,-1,650.0,3415.0,3416.0,2040.0,30430.0,257.0,3415.0,3421.0,2044.0,30430.0,257.0,0.0,0,-1,40208.0,39567.0,1.0006848969095834
1117,22372,22373,180000.0,1,2,27,0,0,0,0,0,0,101489.0,78738.0,78639.0,44295.0,44113.0,37805.0,10006.0,8000.0,1610.0,10000.0,1333.0,8818.0,0,0,385079.0,39767.0,0.10542160478396864
1118,16580,16581,290000.0,1,2,29,-1,-1,-1,-1,0,0,783.0,2830.0,1357.0,14959.0,13459.0,115990.0,2838.0,1359.0,14968.0,2022.0,110142.0,205.0,0,0,149378.0,131534.0,0.8209436487218783
1119,18968,18969,250000.0,4,1,27,0,0,0,0,0,0,127786.0,60663.0,49181.0,34072.0,33419.0,33925.0,3729.0,1600.0,2000.0,1000.0,1100.0,900.0,0,0,339046.0,10329.0,0.04301008509835079
1120,19548,19549,80000.0,2,2,24,2,0,0,0,0,0,81228.0,76590.0,73327.0,69760.0,50642.0,48690.0,3400.0,2800.0,3038.0,2000.0,2000.0,2000.0,1,2,400237.0,15238.0,0.04133915071716941
1121,9151,9152,440000.0,1,2,33,-1,2,-1,2,-1,3,1137.0,343.0,812.0,168.0,2653.0,2203.0,0.0,1300.0,0.0,2777.0,0.0,0.0,1,3,7316.0,4077.0,0.5295449523636222
1122,6335,6336,360000.0,2,2,34,0,0,0,0,0,0,122193.0,109382.0,109845.0,105271.0,96644.0,94973.0,5004.0,4031.0,3082.0,7018.0,2755.0,1813.0,0,0,638308.0,23703.0,0.042669436845522976
1123,17625,17626,140000.0,1,2,33,2,0,0,0,0,0,130104.0,131356.0,136107.0,128738.0,126491.0,125213.0,4900.0,7005.0,7000.0,4762.0,5000.0,5000.0,0,2,778009.0,33667.0,0.044144594050476396
1124,25139,25140,220000.0,3,1,63,-2,-2,-2,-2,-2,-2,1293.0,494.0,1379.0,-1.0,272.0,1628.0,496.0,1385.0,0.0,273.0,1636.0,531.0,0,-2,5065.0,4321.0,0.8033980074936918
1125,12229,12230,330000.0,1,2,29,-1,0,0,0,0,-1,9894.0,11877.0,14949.0,34292.0,8832.0,11304.0,3000.0,5001.0,22000.0,1000.0,11304.0,275.0,0,0,91148.0,42580.0,0.46838003038210785
1126,4668,4669,80000.0,2,2,42,0,0,0,0,0,0,75264.0,75919.0,78078.0,28868.0,29174.0,29444.0,3200.0,4613.0,1100.0,1500.0,1500.0,966.0,0,0,316747.0,12879.0,0.04833928297712391
1127,10976,10977,200000.0,1,1,49,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,0,-1,2340.0,2340.0,1.0
1128,9716,9717,370000.0,2,2,28,0,0,0,0,0,0,261021.0,265512.0,269491.0,223905.0,226566.0,226817.0,10001.0,10000.0,10000.0,8207.0,7641.0,7521.0,0,0,1473312.0,53370.0,0.03786940561116879
1129,12855,12856,460000.0,1,1,54,-1,-1,-1,-1,-1,-1,7623.0,9483.0,18511.0,80877.0,45369.0,56789.0,9495.0,18513.0,80877.0,45369.0,56789.0,17540.0,0,-1,218652.0,228583.0,1.0002746932401028
1130,27705,27706,130000.0,2,2,24,0,0,-1,0,0,0,135466.0,126091.0,128636.0,103400.0,40638.0,11104.0,4139.0,137549.0,3519.0,1180.0,0.0,0.0,0,0,545335.0,146387.0,0.23303675563950188
1131,3247,3248,120000.0,2,2,28,2,2,2,2,0,0,111840.0,114252.0,115306.0,112404.0,114269.0,116332.0,5300.0,3600.0,0.0,3400.0,3500.0,4494.0,1,2,684403.0,20294.0,0.027490122608674682
1132,24505,24506,280000.0,2,1,38,-1,-1,-2,-2,-2,-2,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,3300.0,0.0,1.0
1133,6278,6279,20000.0,3,2,54,0,0,2,2,2,0,9777.0,10140.0,9360.0,9833.0,9153.0,9116.0,2000.0,1000.0,1000.0,0.0,500.0,500.0,0,2,57379.0,5000.0,0.0921246492171839
1134,7894,7895,80000.0,3,1,44,-1,-1,-1,-1,-1,-1,485.0,10735.0,2954.0,24243.0,7043.0,13531.0,10735.0,2957.0,24277.0,7046.0,13671.0,3206.0,0,-1,58991.0,61892.0,1.002638121026112
1135,22165,22166,50000.0,1,2,27,0,0,0,0,0,0,49959.0,47675.0,48349.0,46192.0,45272.0,46230.0,2100.0,2426.0,2100.0,1600.0,2000.0,1900.0,0,0,283677.0,12126.0,0.04365827691958833
1136,19660,19661,20000.0,3,3,44,0,0,2,2,0,0,18126.0,20771.0,20434.0,19874.0,19546.0,0.0,3599.0,1200.0,1000.0,400.0,0.0,0.0,1,2,98751.0,6199.0,0.2605555241383851
1137,3160,3161,280000.0,1,2,37,0,0,0,0,0,0,251486.0,245307.0,218043.0,196016.0,195307.0,168946.0,9352.0,8077.0,7171.0,8014.0,6235.0,4445.0,0,0,1275105.0,43294.0,0.03793773528572479
1138,5664,5665,50000.0,1,2,26,1,-2,-2,-2,-1,-1,-1.0,-1.0,-1.0,-1.0,349.0,350.0,0.0,0.0,0.0,350.0,351.0,4076.0,0,1,695.0,4777.0,0.40114449447400735
1139,14524,14525,380000.0,1,2,31,-2,-2,-2,-1,0,0,276.0,276.0,0.0,196050.0,202129.0,295891.0,276.0,0.0,202129.0,9500.0,98500.0,17000.0,0,0,694622.0,327405.0,0.682179988041087
1140,20800,20801,340000.0,2,1,49,0,0,0,0,0,0,317686.0,302986.0,263928.0,260916.0,257001.0,210033.0,17000.0,18000.0,13000.0,12000.0,12000.0,8000.0,0,0,1612550.0,80000.0,0.05559187803539967
1141,23899,23900,20000.0,2,2,23,2,0,0,2,2,-2,15021.0,17452.0,19853.0,19437.0,0.0,0.0,6000.0,3000.0,295.0,0.0,0.0,0.0,1,2,71763.0,9295.0,0.502017608036353
1142,16610,16611,360000.0,1,2,30,2,-1,-1,2,-1,-1,2024.0,428.0,5306.0,3603.0,604.0,14850.0,428.0,5306.0,0.0,604.0,14850.0,2403.0,0,2,26815.0,23591.0,0.8
1143,1488,1489,50000.0,1,2,28,3,2,2,0,0,0,49828.0,50467.0,48964.0,49447.0,44067.0,44760.0,2121.0,0.0,2000.0,2000.0,2000.0,2000.0,1,3,287533.0,10121.0,0.03450859988547395
1144,18337,18338,80000.0,2,2,22,0,0,0,0,0,0,18429.0,19500.0,14366.0,15369.0,14595.0,14363.0,2015.0,1500.0,1252.0,330.0,1829.0,207.0,0,0,96622.0,7133.0,0.08783215671203456
1145,15718,15719,50000.0,1,2,35,2,0,0,0,0,0,50481.0,48264.0,19142.0,18188.0,18397.0,18161.0,3183.0,1565.0,7240.0,795.0,1000.0,673.0,1,2,172633.0,14456.0,0.12880968819750888
1146,17717,17718,120000.0,2,1,50,0,0,2,0,0,0,38261.0,58084.0,33018.0,19172.0,14938.0,21290.0,23000.0,0.0,10076.0,10000.0,10000.0,10000.0,0,2,184763.0,63076.0,0.41213481790677775
1147,24211,24212,470000.0,1,2,30,-2,-2,-2,-2,-2,-2,9884.0,3285.0,5103.0,9258.0,4305.0,10001.0,3301.0,5127.0,9304.0,4326.0,10051.0,7661.0,0,-2,41836.0,39770.0,1.0048839928866633
1148,19871,19872,390000.0,1,1,35,-1,0,-1,-1,-1,-1,43098.0,55068.0,15216.0,16659.0,35241.0,14216.0,42000.0,15224.0,16659.0,35241.0,14216.0,72944.0,0,0,179498.0,196284.0,0.9526438319219437
1149,27497,27498,500000.0,3,1,53,-1,2,2,-2,-1,-1,5008.0,546.0,-4.0,-4.0,1319.0,2977.0,1.0,0.0,0.0,1323.0,3000.0,8.0,0,2,9842.0,4332.0,0.4025180001683969
1150,26175,26176,360000.0,2,1,38,0,0,0,0,0,0,41922.0,42916.0,43956.0,44972.0,45866.0,49327.0,1692.0,1732.0,1748.0,1642.0,4200.0,1709.0,0,0,268959.0,12723.0,0.04772870578659215
1151,1678,1679,390000.0,2,1,40,1,2,0,0,0,0,424244.0,395060.0,258372.0,261498.0,213003.0,102423.0,587.0,9500.0,30140.0,4235.0,1998.0,25226.0,0,2,1654600.0,71686.0,0.03858064687349701
